planet,day,x,y
Venus,140.75959933222038,74131669.07412148,78727895.4668913
Venus,141.36894824707846,72769204.60757764,79972060.58361618
Venus,141.97829716193655,71385564.49926493,81192954.00097008
Venus,142.58764607679467,69981144.20609902,82390212.2765931
Venus,143.19699499165276,68556345.5261993,83563478.61891189
Venus,143.80634390651085,67111576.48942657,84712403.00126795
Venus,144.41569282136896,65647251.245752476,85836642.27432907
Venus,145.02504173622705,64163789.951483585,86935860.27674055
Venus,145.63439065108514,62661618.65336543,88009727.94397102
Venus,146.24373956594323,61141169.17059301,89057923.4153075
Venus,146.85308848080135,59602878.97475242,90080132.13895743
Venus,147.46243739565944,58047191.06772366,91076046.97521229
Venus,148.07178631051752,56474553.857572705,92045368.29762965
Venus,148.68113522537564,54885421.032461755,92987804.09219117
Venus,149.29048414023373,53280251.432611175,93903070.05439201
Venus,149.89983305509182,51659508.92034225,94790889.68422115
Venus,150.5091819699499,50023662.24823577,95650994.37898919
Venus,151.11853088480802,48373184.92543999,96483123.52396241
Venus,151.7278797996661,46708555.08216329,97287024.58076221
Venus,152.3372287145242,45030255.33238741,98062453.1734888
Venus,152.94657762938232,43338772.6348387,98809173.17252971
Venus,153.5559265442404,41634598.15225593,99526956.776013
Venus,154.1652754590985,39918227.10899373,100215584.5888663
Venus,154.77462437395658,38190158.64700154,100874845.6994441
Venus,155.3839732888147,36450895.680220105,101504537.75368465
Venus,155.9933222036728,34700944.74743793,102104467.02676001
Venus,156.60267111853088,32940815.86364958,102674448.49218321
Venus,157.212020033389,31171022.369961858,103214305.8883366
Venus,157.82136894824708,29392080.782092806,103723871.78238668
Venus,158.43071786310517,27604510.63750791,104202987.63155204
Venus,159.04006677796326,25808834.341243103,104651503.84169059
Venus,159.64941569282138,24005577.01046093,105069279.82317431
Venus,160.25876460767947,22195266.317790575,105456184.04401991
Venus,160.86811352253756,20378432.333497804,105812094.08024552
Venus,161.47746243739567,18555607.366541162,106136896.66342303
Venus,162.08681135225376,16727325.804561295,106430487.7253983
Venus,162.69616026711185,14894123.952857127,106692772.44015172
Venus,163.30550918196994,13056539.872404119,106923665.26277211
Venus,163.91485809682806,11215113.216964422,107123089.96551917
Venus,164.52420701168614,9370385.069348663,107290979.67094964
Venus,165.13355592654423,7522897.776880589,107427276.8820843
Venus,165.74290484140235,5673194.786123275,107531933.50959355
Venus,166.35225375626044,3821820.476922785,107604910.89598066
Venus,166.96160267111853,1969319.9958266267,107646179.83674279
Venus,167.57095158597662,116239.08893751746,107655720.59849153
Venus,168.18030050083473,-1736876.0657435865,107633522.93401529
Venus,168.78964941569282,-3589479.0264194217,107579586.09426759
Venus,169.3989983305509,-5441023.25598959,107493918.83726643
Venus,170.00834724540903,-7290962.290870464,107376539.43389119
Venus,170.61769616026712,-9138749.910080755,107227475.67056489
Venus,171.2270450751252,-10983840.304535797,107046764.84881052
Venus,171.83639398998332,-12825688.24648242,106834453.78167246
Venus,172.4457429048414,-14663749.259016551,106590598.7869944
Venus,173.0550918196995,-16497479.785620863,106315265.67754674
Venus,173.6644407345576,-18326337.359656442,106008529.74799855
Venus,174.2737896494157,-20149780.773748625,105670475.75872944
Venus,174.8831385642738,-21967270.24900066,105301197.91647942
Venus,175.49248747913188,-23778267.603975628,104900799.85183439
Venus,176.10183639399,-25582236.423378322,104469394.59354854
Venus,176.7111853088481,-27378642.226373766,104007104.5397054
Venus,177.32053422370618,-29166952.634483337,103514061.42571904
Venus,177.92988313856426,-30946637.538987346,102990406.28918199
Venus,178.53923205342238,-32717169.26777314,102436289.43156502
Venus,179.14858096828047,-34478022.75156628,101851870.37677568
Venus,179.75792988313856,-36228675.68947767,101237317.82658556
Venus,180.36727879799668,-37968608.7138033,100592809.6129366
Venus,180.97662771285476,-39697305.554014154,99918532.64713746
Venus,181.58597662771285,-41414253.19987089,99214682.86596455
Venus,182.19532554257094,-43118942.06360097,98481465.17468147
Venus,182.80467445742906,-44810866.141073264,97719093.3869945
Venus,183.41402337228715,-46489523.17190966,96927790.16196036
Venus,184.02337228714524,-48154414.798468016,96107786.93786727
Venus,184.63272120200335,-49805046.723637156,95259323.8631081
Venus,185.24207011686144,-51440928.86737905,94382649.72407007
Venus,185.85141903171953,-53061575.521959394,93478021.87006223
Venus,186.46076794657762,-54666505.505803436,92545706.13530776
Venus,187.07011686143574,-56255242.31591742,91585976.75802666
Venus,187.67946577629382,-57827314.278816886,90599116.29663628
Venus,188.2888146911519,-59382254.69989984,89585415.5431004
Venus,188.89816360601003,-60919602.01120852,88545173.43345606
Venus,189.50751252086812,-62438899.91752094,87478696.95555095
Venus,190.1168614357262,-63939697.54071422,86386301.05402468
Venus,190.7262103505843,-65421549.56234412,85268308.53256848
Venus,191.3355592654424,-66884016.36438484,84125049.95349932
Venus,191.9449081803005,-68326664.16807261,82956863.53468649
Venus,192.5542570951586,-69749065.17080174,81764095.04386786
Venus,193.1636060100167,-71150797.681018,80547097.69039634
Venus,193.7729549248748,-72531446.2510556,79306232.01445934
Venus,194.38230383973288,-73890601.80787076,78041865.77380958
Venus,194.99165275459097,-75227861.78161715,76754373.82805441
Venus,195.6010016694491,-76542830.23201604,75444138.0205463
Venus,196.21035058430718,-77835117.97247113,74111547.05792172
Venus,196.81969949916527,-79104342.69188501,72756996.38733153
Venus,197.42904841402338,-80350129.07412383,71380888.07141714
Venus,198.03839732888147,-81572108.9150926,69983630.66107447
Venus,198.64774624373956,-82769921.23737268,68565639.06606013
Venus,199.25709515859768,-83943212.4023798,67127334.42348939
Venus,199.86644407345577,-85091636.22000164,65669143.964277394
Venus,200.47579298831386,-86214854.05567479,64191500.87757613
Venus,201.08514190317194,-87312534.93486093,62694844.17326204
Venus,201.69449081803006,-88384355.64488524,61179618.542527676
Venus,202.30383973288815,-89430000.83410117,59646274.21663247
Venus,202.91318864774624,-90449163.10834502,58095266.82386938
Venus,203.52253756260436,-91441543.12464802,56527057.24480277
Venus,204.13188647746244,-92406849.68217179,54942111.465837665
Venus,204.74123539232053,-93344799.8103374,53340900.43117528
Venus,205.35058430717862,-94255118.85411812,51723899.8932149
Venus,205.95993322203674,-95137540.55646685,50091590.26146187
Venus,206.56928213689483,-95991807.1378514,48444456.45000136
Venus,207.17863105175292,-96817669.37287247,46782987.72359781
Venus,207.78797996661103,-97614886.66394137,45107677.5424786
Venus,208.39732888146912,-98383227.11199047,43419023.40587088
Venus,209.0066777963272,-99122467.5842018,41717526.69434136
Venus,209.6160267111853,-99832393.77872765,40003692.511012055
Venus,210.22537562604342,-100512800.28638864,38278029.52170834
Venus,210.8347245409015,-101163490.64933115,36541049.79410247
Venus,211.4440734557596,-101784277.41662893,34793268.63591645
Venus,212.0534223706177,-102374982.19681433,33035204.432247076
Venus,212.6627712854758,-102935435.70732704,31267378.482076965
Venus,213.2721202003339,-103465477.82087025,29490314.834030274
Venus,213.88146911519198,-103964957.60866214,27704540.121445213
Venus,214.4908180300501,-104433733.38057733,25910583.396816775
Venus,215.10016694490818,-104871672.72216934,24108975.96568114
Venus,215.70951585976627,-105278652.52857065,22300251.219999135
Venus,216.3188647746244,-105654559.03526464,20484944.471106954
Venus,216.92821368948248,-105999287.84572865,18663592.78229324
Venus,217.53756260434056,-106312743.95594633,16836734.80106689
Venus,218.14691151919865,-106594841.77578937,15004910.591181137
Venus,218.75626043405677,-106845505.14727156,13168661.464470623
Venus,219.36560934891486,-107064667.35967708,11328529.812570533
Venus,219.97495826377295,-107252271.16156864,9485058.938573558
Venus,220.58430717863106,-107408268.76968053,7638792.888691837
Venus,221.19365609348915,-107532621.8747045,5790276.283980846
Venus,221.80300500834724,-107625301.6439766,3940054.1521901
Venus,222.41235392320536,-107686288.72107534,2088671.7597972485
Venus,223.02170283806345,-107715573.22234172,236674.44428887748
Venus,223.63105175292154,-107713154.73033424,-1615392.5532528334
Venus,224.24040066777962,-107679042.28423211,-3466984.2552016587
Venus,224.84974958263774,-107613254.36720203,-5317556.114012727
Venus,225.45909849749583,-107515818.89074422,-7166564.17837017
Venus,226.06844741235392,-107386773.17603558,-9013465.258794066
Venus,226.67779632721204,-107226163.93228795,-10857717.092654474
Venus,227.28714524207012,-107034047.23214182,-12698778.508531718
Venus,227.8964941569282,-106810488.4841153,-14536109.589873409
Venus,228.5058430717863,-106555562.40213159,-16369171.837886881
Venus,229.11519198664442,-106269352.9721463,-18197428.333618473
Venus,229.7245409015025,-105951953.41590029,-20020343.899162613
Venus,230.3338898163606,-105603466.15182169,-21837385.25795072
Venus,230.9432387312187,-105224002.75310372,-23648021.194067635
Venus,231.5525876460768,-104813683.90298598,-25451722.71054152
Venus,232.1619365609349,-104372639.34726535,-27247963.18656381
Venus,232.77128547579298,-103901007.84406772,-29036218.533582136
Venus,233.3806343906511,-103398937.1109079,-30815967.350224532
Venus,233.98998330550918,-102866583.76907061,-32586691.076002356
Venus,234.59933222036727,-102304113.28534196,-34347874.14374944
Venus,235.2086811352254,-101711699.91112514,-36099004.13074832
Venus,235.81803005008348,-101089526.61897315,-37839571.908499464
Venus,236.42737896494157,-100437785.03657079,-39569071.79109401
Venus,237.03672787979966,-99756675.3782033,-41287001.68213832
Venus,237.64607679465777,-99046406.37374374,-42992863.22019774
Venus,238.25542570951586,-98307195.1951977,-44686161.922711164
Venus,238.86477462437395,-97539267.38083923,-46366407.32834234
Venus,239.47412353923207,-96742856.75697784,-48033113.13772251
Venus,240.08347245409016,-95918205.35739154,-49685797.35255317
Venus,240.69282136894824,-95065563.3404663,-51323982.4130258
Venus,241.30217028380633,-94185188.90407968,-52947195.33352573
Venus,241.91151919866445,-93277348.19826698,-54554967.836585976
Venus,242.52086811352254,-92342315.23571251,-56146836.48505164
Venus,243.13021702838063,-91380371.80010231,-57722342.81242924
Venus,243.73956594323874,-90391807.35238163,-59281033.45138255
Venus,244.34891485809683,-89376918.93495752,-60822460.260346785
Venus,244.95826377295492,-88336011.07388675,-62346180.44823073
Venus,245.567612687813,-87269395.6790915,-63851756.69717796
Venus,246.17696160267113,-86177391.94264503,-65338757.28335734
Venus,246.78631051752922,-85060326.23516941,-66806756.1957569
Venus,247.3956594323873,-83918532.00038536,-68255333.25295736
Venus,248.00500834724542,-82752349.64786156,-69684074.21785435
Venus,248.6143572621035,-81562126.44400176,-71092570.91031091
Venus,249.2237061769616,-80348216.40131502,-72480421.31771387
Venus,249.83305509181972,-79110980.16601115,-73847229.70341371
Venus,250.4424040066778,-77850784.90396702,-75192606.71302369
Venus,251.0517529215359,-76568004.18510163,-76516169.47856387
Venus,251.66110183639398,-75263017.86621122,-77817541.72042245
Venus,252.2704507512521,-73936211.9723006,-79096353.84712404
Venus,252.8797996661102,-72587978.57645826,-80352243.05288239
Venus,253.48914858096828,-71218715.67831856,-81584853.41292252
Venus,254.0984974958264,-69828827.0811523,-82793835.97655766
Venus,254.70784641068448,-68418722.2676329,-83978848.8580038
Venus,255.31719532554257,-66988816.27431651,-85139557.32492176
Venus,255.92654424040066,-65539529.56488495,-86275633.88466966
Venus,256.53589315525875,-64071287.90219129,-87386758.36825673
Venus,257.14524207011686,-62584522.21915129,-88472618.01198661
Venus,257.754590984975,-61079668.488525525,-89532907.53677903
Venus,258.36393989983304,-59557167.591634676,-90567329.22516029
Venus,258.97328881469116,-58017465.18604874,-91575592.99591562
Venus,259.5826377295493,-56461011.57229534,-92557416.47639342
Venus,260.19198664440734,-54888261.55962875,-93512525.0724548
Venus,260.80133555926545,-53299674.330900244,-94440652.03606349
Venus,261.41068447412357,-51695713.306574926,-95341538.53050816
Venus,262.02003338898163,-50076846.007933035,-96214933.69325466
Venus,262.62938230383975,-48443543.919501245,-97060594.69642197
Venus,263.2387312186978,-46796282.350750506,-97878286.80488108
Venus,263.8480801335559,-45135540.29710665,-98667783.43197103
Venus,264.45742904841404,-43461800.30031066,-99428866.19283238
Venus,265.0667779632721,-41775548.30816981,-100161324.95535636
Venus,265.6761268781302,-40077273.53374174,-100864957.88874833
Venus,266.28547579298834,-38367468.31398796,-101539571.50970645
Venus,266.8948247078464,-36646627.96794057,-102184980.7262151
Venus,267.5041736227045,-34915250.65441545,-102801008.87895606
Venus,268.11352253756263,-33173837.229318943,-103387487.78033674
Venus,268.7228714524207,-31422891.10257774,-103944257.75114034
Venus,269.3322203672788,-29662918.094736654,-104471167.6547996
Venus,269.9415692821369,-27894426.2932598,-104968074.92929734
Venus,270.550918196995,-26117925.908572067,-105434845.61669917
Venus,271.1602671118531,-24333929.12987822,-105871354.39032201
Venus,271.76961602671116,-22542949.98079887,-106277484.57954308
Venus,272.3789649415693,-20745504.174854934,-106653128.19225654
Venus,272.9883138564274,-18942108.970841747,-106998185.93498202
Venus,273.59766277128546,-17133283.028126325,-107312567.23063238
Venus,274.2070116861436,-15319546.261898339,-107596190.23394872
Venus,274.8163606010017,-13501419.698422454,-107848981.8446071
Venus,275.42570951585975,-11679425.330310332,-108070877.71800835
Venus,276.03505843071787,-9854085.971859172,-108261822.27375652
Venus,276.644407345576,-8025925.114485489,-108421768.70183559
Venus,277.25375626043405,-6195466.782286368,-108550678.96649365
Venus,277.86310517529216,-4363235.387764267,-108648523.80784339
Venus,278.4724540901503,-2529755.587745903,-108715282.74118865
Venus,279.08180300500834,-695552.1395308494,-108750944.05408746
Venus,279.69115191986646,1138850.2427073617,-108755504.80116159
Venus,280.3005008347245,2972927.0312199737,-108728970.79666327
Venus,280.90984974958263,4806154.027668452,-108671356.6048103
Venus,281.51919866444075,6638007.505752891,-108582685.52790056
Venus,282.1285475792988,8467964.353457598,-108462989.59221782
Venus,282.7378964941569,10295502.214885421,-108312309.53174008
Venus,283.34724540901504,12120099.631646622,-108130694.76966333
Venus,283.9565943238731,13941236.183777483,-107918203.39775221
Venus,284.5659432387312,15758392.630155321,-107674902.15353103
Venus,285.17529215358934,17571051.04838708,-107400866.3953267
Venus,285.7846410684474,19378694.97413333,-107096180.0751786
Venus,286.3939899833055,21180809.53985332,-106760935.70962583
Venus,287.00333889816363,22976881.61292855,-106395234.3483883
Venus,287.6126878130217,24766399.93314933,-105999185.54095289
Venus,288.2220367278798,26548855.249531135,-105572907.30107969
Venus,288.8313856427379,28323740.456434354,-105116526.06924234
Venus,289.440734557596,30090550.728964433,-104630176.6730159
Venus,290.0500834724541,31848783.65762084,-104114002.28542757
Venus,290.65943238731217,33597939.38217573,-103568154.38128345
Venus,291.2687813021703,35337520.72474796,-102992792.69148816
Venus,291.8781302170284,37067033.32205698,-102388085.15536937
Venus,292.48747913188646,38785985.75682392,-101754207.87102434
Venus,293.0968280467446,40493889.688298084,-101091345.04370287
Venus,293.7061769616027,42190259.98188569,-100399688.93224129
Venus,294.31552587646075,43874614.83785252,-99679439.79356414
Venus,294.92487479131887,45546475.91908207,-98930805.82526739
Venus,295.534223706177,47205368.47785806,-98154003.10630111
Venus,296.14357262103505,48850821.48165752,-97349255.53576382
Venus,296.75292153589317,50482367.737919815,-96516794.76982896
Venus,297.3622704507513,52099544.017779075,-95656860.15681471
Venus,297.97161936560934,53701891.17872915,-94769698.67041725
Venus,298.58096828046746,55288954.28620347,-93855564.84112084
Venus,299.1903171953255,56860282.73404464,-92914720.6858027
Venus,299.79966611018364,58415430.363843255,-91947435.63554794
Venus,300.40901502504175,59953955.58312057,-90953986.46169312
Venus,301.0183639398998,61475421.48233874,-89934657.20011178
Venus,301.62771285475793,62979395.95071204,-88889739.0737614
Venus,302.23706176961605,64465451.790797636,-87819530.41350892
Venus,302.8464106844741,65933166.83184813,-86724336.57724942
Venus,303.4557595993322,67382124.04190227,-85604469.8673362
Venus,304.06510851419034,68811911.63859065,-84460249.44634171
Venus,304.6744574290484,70222123.19863999,-83292001.25116286
Venus,305.2838063439065,71612357.766053,-82100057.90548976
Venus,305.89315525876464,72982219.95894025,-80884758.63065821
Venus,306.5025041736227,74331320.07498956,-79646449.15489848
Venus,307.1118530884808,75659274.19554727,-78385481.62100258
Venus,307.7212020033389,76965704.2882935,-77102214.49242608
Venus,308.330550918197,78250238.30849141,-75797012.45784229
Venus,308.9398998330551,79512510.29878807,-74470246.3341696
Venus,309.54924874791317,80752160.48755074,-73122292.96808614
Venus,310.1585976627713,81968835.38571566,-71753535.13605419
Venus,310.7679465776294,83162187.88213041,-70364361.44287165
Venus,311.37729549248746,84331877.33737032,-68955166.21876946
Venus,311.9866444073456,85477569.67601125,-67526349.41507223
Venus,312.5959933222037,86598937.47733453,-66078316.498446316
Venus,313.20534223706176,87695660.06445013,-64611478.3437491
Venus,313.8146911519199,88767423.59181653,-63126251.125500776
Venus,314.424040066778,89813921.13113527,-61623056.20800294
Venus,315.03338898163605,90834852.75560746,-60102320.034115516
Venus,315.64273789649417,91829925.6225272,-58564474.01271951
Venus,316.2520868113523,92798854.05419649,-57009954.40488267
Venus,316.86143572621035,93741359.61714128,-55439202.20874948
Venus,317.47078464106846,94657171.19961151,-53852663.04317451
Venus,318.0801335559265,95546025.0873442,-52250787.03012407
Venus,318.68948247078464,96407665.03757332,-50634028.67586297
Venus,319.29883138564276,97241842.35126704,-49002846.750950366
Venus,319.9081803005008,98048315.94357267,-47357704.16906848
Venus,320.51752921535893,98826852.41245541,-45699067.86469758
Venus,321.12687813021705,99577226.10550581,-44027408.66967401
Venus,321.7362270450751,100299219.18490513,-42343201.18863824
Venus,322.3455759599332,100992621.6905257,-40646923.67340636
Venus,322.95492487479135,101657231.60115066,-38939057.89628411
Venus,323.5642737896494,102292854.89379406,-37220089.022348225
Venus,324.1736227045075,102899305.60110582,-35490505.48071479
Venus,324.78297161936564,103476405.8668414,-33750798.83482539
Venus,325.3923205342237,104023985.99938032,-32001463.65177049
Venus,326.0016694490818,104541884.52327694,-30242997.370673355
Venus,326.6110183639399,105029948.2288242,-28475900.17016622
Venus,327.220367278798,105488032.21961607,-26700674.834974837
Venus,327.8297161936561,105915999.95808898,-24917826.621646605
Venus,328.43906510851417,106313723.30902869,-23127863.12343875
Venus,329.0484140233723,106681082.58102334,-21331294.134400982
Venus,329.6577629382304,107017966.56584822,-19528631.512673195
Venus,330.26711185308847,107324272.57576522,-17720389.043029193
Venus,330.8764607679466,107599906.47872122,-15907082.298692172
Venus,331.4858096828047,107844782.73142989,-14089228.502448462
Venus,332.09515859766276,108058824.41032092,-12267346.387090778
Venus,332.7045075125209,108241963.24034166,-10441956.055216853
Venus,333.313856427379,108394139.62159626,-8613578.838412292
Venus,333.92320534223705,108515302.6538066,-6782737.15584973
Venus,334.53255425709517,108605410.15858145,-4949954.372330568
Venus,335.14190317195323,108664428.69947882,-3115754.6558005866
Venus,335.75125208681135,108692333.59984761,-1280662.8343704292
Venus,336.36060100166947,108689108.95843442,554795.7471271162
Venus,336.9699499165275,108654747.66274276,2390095.371015377
Venus,337.57929883138564,108589251.40013054,4224710.0910531515
Venus,338.18864774624376,108492630.66663364,6058113.877081663
Venus,338.7979966611018,108364904.7735024,7889780.760010441
Venus,339.40734557595994,108206101.85143921,9719184.977108289
Venus,340.01669449081805,108016258.85252552,11545801.117559971
Venus,340.6260434056761,107795421.5498259,13369104.268265305
Venus,341.23539232053423,107543644.53465886,15188570.159838678
Venus,341.84474123539235,107260991.21152347,17003675.312775157
Venus,342.4540901502504,106947533.79067165,18813897.183750357
Venus,343.0634390651085,106603353.27831522,20618714.31201979
Venus,343.67278797996664,106228539.46446015,22417606.46587652
Venus,344.2821368948247,105823190.9083575,24210054.789134514
Venus,344.8914858096828,105387414.92156242,25995541.947604552
Venus,345.5008347245409,104921327.5485955,27773552.275512613
Venus,346.110183639399,104425053.54519483,29543571.92184346
Venus,346.7195325542571,103898726.35415703,31305088.996548023
Venus,347.3288814691152,103342488.0787556,33057593.716597125
Venus,347.9382303839733,102756489.45373428,34800578.55182999
Venus,348.5475792988314,102140889.81386895,36533538.37056111
Venus,349.15692821368947,101495857.06009313,38255970.58490868
Venus,349.7662771285476,100821567.62318243,39967375.29580329
Venus,350.3756260434057,100118206.42499623,41667255.43763428
Venus,350.98497495826376,99385966.8372724,43355116.922494896
Venus,351.5943238731219,98625050.63797158,45030468.78398891
Venus,352.20367278798,97835667.965173,46692823.32054819
Venus,352.81302170283806,97018037.26851791,48341696.23822811
Venus,353.4223706176962,96172385.25819968,49976606.792938024
Venus,354.03171953255423,95298946.8515066,51597077.93205488
Venus,354.64106844741235,94397965.11691083,53202636.435392454
Venus,355.25041736227047,93469691.21571201,54792813.05546978
Venus,355.85976627712853,92514384.34123503,56367142.6570432
Venus,356.46911519198665,91532311.655586,57925164.355856165
Venus,357.07846410684476,90523748.22397156,59466421.65656296
Venus,357.6878130217028,89488976.94658564,60990462.58978267
Venus,358.29716193656094,88428288.4880704,62496839.848239444
Venus,358.90651085141906,87341981.20455833,63985110.92194308
Venus,359.5158597662771,86230361.0683022,65454838.23236784
Venus,360.12520868113523,85093741.58990176,66905589.26558337
Venus,360.73455759599335,83932443.73813756,68336936.70429154
Venus,361.3439065108514,82746795.85742125,69748458.5587263
Venus,361.95325542570953,81537133.5828733,71139738.29637028
Venus,362.5626043405676,80303799.75304118,72510364.97044283
Venus,363.1719532554257,79047144.32027031,73859933.3471144
Venus,363.7813021702838,77767524.2587425,75188044.03140138
Venus,364.3906510851419,76465303.47019681,76494303.59169562
Venus,365.0,75140852.68734637,77778324.68288592
Earth,0.0,-29369457.807797614,144138782.86410245
Earth,0.6093489148580968,-30929994.224503517,143811469.1924164
Earth,1.2186978297161937,-32486956.19419517,143467535.84602717
Earth,1.8280467445742905,-34040163.76817912,143107022.49473837
Earth,2.4373956594323873,-35589437.45274743,142729970.82056937
Earth,3.046744574290484,-37134598.233037874,142336424.51220512
Earth,3.656093489148581,-38675467.59681574,141926429.25913474
Earth,4.265442404006678,-40211867.55817871,141500032.74547845
Earth,4.874791318864775,-41743620.68117582,141057284.64350566
Earth,5.484140233722871,-43270550.10333695,140598236.6068449
Earth,6.093489148580968,-44792479.55910969,140122942.2633864
Earth,6.702838063439065,-46309233.40319702,139631457.20788014
Earth,7.312186978297162,-47820636.6337917,139123838.9942303
Earth,7.921535893155259,-49326514.91570444,138600147.1274871
Earth,8.530884808013356,-50826694.603378944,138060443.05553895
Earth,9.140233722871452,-52321002.76379112,137504790.16050652
Earth,9.74958263772955,-53809267.19922764,136933253.7498394
Earth,10.358931552587647,-55291316.469938025,136345901.0471195
Earth,10.968280467445743,-56766979.9166594,135742801.18257087
Earth,11.57762938230384,-58236087.68300475,135124025.18328023
Earth,12.186978297161936,-59698470.7377147,134489645.96312895
Earth,12.796327212020033,-61153960.89676687,133839738.31243902
Earth,13.40567612687813,-62602390.84533755,133174378.88733637
Earth,14.015025041736227,-64043594.159613915,132493646.19883224
Earth,14.624373956594324,-65477405.328450285,131797620.60162717
Earth,15.233722871452422,-66903659.774867035,131086384.28263763
Earth,15.843071786310517,-68322193.87738451,130360021.24925108
Earth,16.452420701168613,-69732844.99119243,129618617.317309
Earth,17.061769616026712,-71135451.46914725,128862260.09882268
Earth,17.671118530884808,-72529852.68259506,128091038.98942442
Earth,18.280467445742904,-73915889.04201725,127305045.15555575
Earth,18.889816360601003,-75293402.01749311,126504371.52139725
Earth,19.4991652754591,-76662234.1589772,125689112.75554211
Earth,20.108514190317194,-78022229.11638726,124859365.25741662
Earth,20.717863105175294,-79373231.6594997,124015227.14345072
Earth,21.32721202003339,-80715087.69764914,123156798.23300162
Earth,21.936560934891485,-82047644.29922651,122284180.03403507
Earth,22.545909849749584,-83370749.71097696,121397475.72856475
Earth,23.15525876460768,-84684253.37708858,120496790.15785664
Earth,23.764607679465776,-85988005.95807302,119582229.80739911
Earth,24.37395659432387,-87281859.34943385,118653902.79164293
Earth,24.98330550918197,-88565666.70011783,117711918.83851562
Earth,25.592654424040067,-89839282.43074797,116756389.27371262
Earth,26.202003338898162,-91102562.25163507,115787427.00476892
Earth,26.81135225375626,-92355363.18056442,114805146.50491552
Earth,27.420701168614357,-93597543.56035426,113809663.79672402
Earth,28.030050083472453,-94828963.0761849,112801096.43554302
Earth,28.639398998330552,-96049482.77269508,111779563.49272956
Earth,29.248747913188648,-97258965.0708417,110745185.5386808
Earth,29.858096828046744,-98457273.78452249,109698084.62566864
Earth,30.467445742904843,-99644274.13695766,108638384.2704812
Earth,31.07679465776294,-100819832.77682935,107566209.43687546
Earth,31.686143572621035,-101983817.79417488,106481686.5178452
Earth,32.29549248747913,-103136098.73603292,105384943.31770785
Earth,32.904841402337226,-104276546.62184067,104276109.03401375
Earth,33.51419031719533,-105405033.95857874,103155314.23928286
Earth,34.123539232053425,-106521434.75566262,102022690.86257227
Earth,34.73288814691152,-107625624.53957774,100878372.17087965
Earth,35.342237061769616,-108717480.36825912,99722492.75038375
Earth,35.95158597662771,-109796880.84520888,98555188.48753119
Earth,36.56093489148581,-110863706.13335517,97376596.54996829
Earth,37.17028380634391,-111917837.96864739,96186855.36732554
Earth,37.779632721202006,-112959159.6733876,94986104.61185771
Earth,38.3889816360601,-113987556.1692965,93774485.17894334
Earth,38.9983305509182,-115002913.99031106,92552139.16745035
Earth,39.60767946577629,-116005121.29511645,91319209.85996665
Earth,40.21702838063439,-116994067.87940574,90075841.70290637
Earth,40.826377295492485,-117969645.18787023,88822180.28649148
Earth,41.43572621035059,-118931746.32591781,87558372.32461442
Earth,42.04507512520868,-119880266.07111825,86284565.63458616
Earth,42.65442404006678,-120815100.88437496,85000909.11677352
Earth,43.263772954924875,-121736148.9208215,83707552.73413086
Earth,43.87312186978297,-122643310.04044338,82404647.49162883
Earth,44.482470784641066,-123536485.81842345,81092345.4155853
Earth,45.09181969949917,-124415579.55521022,79770799.53290364
Earth,45.701168614357265,-125280496.28630894,78440163.85022053
Earth,46.31051752921536,-126131142.79179528,77100593.33296902
Earth,46.919866444073456,-126967427.60555007,75752243.88436058
Earth,47.52921535893155,-127789261.0242158,74395272.32429032
Earth,48.13856427378965,-128596555.11587396,73029836.36817011
Earth,48.74791318864774,-129389223.7284439,71656094.60569191
Earth,49.357262103505846,-130167182.49780157,70274206.47952864
Earth,49.96661101836394,-130930348.85561958,68884332.26397371
Earth,50.57595993322204,-131678642.036928,67486633.04352476
Earth,51.18530884808013,-132411983.0873957,66081270.69141585
Earth,51.79465776293823,-133130294.87033284,64668407.84810155
Earth,52.404006677796325,-133833502.07341418,63248207.89969781
Earth,53.01335559265443,-134521531.2151244,61820834.956382684
Earth,53.62270450751252,-135194310.65092498,60386453.83076138
Earth,54.23205342237062,-135851770.57914308,58945230.01620006
Earth,54.841402337228715,-136493843.04658344,57497329.66513222
Earth,55.45075125208681,-137120461.95386335,56042919.56734041
Earth,56.060100166944906,-137731563.06047165,54582167.128219336
Earth,56.66944908180301,-138327083.9895519,53115240.347022586
Earth,57.278797996661105,-138906964.23241147,51642307.79509706
Earth,57.8881469115192,-139471145.15275577,50163538.5941101
Earth,58.497495826377296,-140019569.9906505,48679102.39427113
Earth,59.10684474123539,-140552183.86621058,47189169.35255416
Earth,59.71619365609349,-141068933.78301862,45693910.11092232
Earth,60.32554257095158,-141569768.631273,44193495.77456001
Earth,60.934891485809686,-142054639.19066682,42688097.89011479
Earth,61.54424040066778,-142523498.13299888,41177888.423954554
Earth,62.15358931552588,-142976300.0245179,39663039.74044189
Earth,62.76293823038397,-143413001.32800123,38143724.58022923
Earth,63.37228714524207,-143833560.4045692,36620116.038580514
Earth,63.981636060100165,-144237937.51523677,35092387.5437197
Earth,64.59098497495826,-144626094.82220343,33560712.83521182
Earth,65.20033388981636,-144997996.3898834,32025265.94237882
Earth,65.80968280467445,-145353608.18567678,30486221.162754748
Earth,66.41903171953255,-145692898.08048412,28943753.040581614
Earth,67.02838063439066,-146015835.84896538,27398036.345351852
Earth,67.63772954924875,-146322393.16954473,25849246.05039832
Earth,68.24707846410685,-146612543.62416396,24297557.311535604
Earth,68.85642737896494,-146886262.6977845,22743145.445756987
